"PERSON_ID","PERNAME1","PERNAME2","SEX","DOB_DAY","DOB_MON","DOB_YEAR","hse_num","ENUMCAP","ENUMPC","str_nam","cap_add","CENSUS_ID"
"DE13HL018003","SEREN","YOUNG","",11,10,1969,"        18","18 ALBERT ROAD","DE13HL","Albert Road","18, Albert Road","CENSDE13HL018003"
"DE13HL018004","COURTNEY","YOUNG","F",12,10,1989,"        18","18 ALBERT ROAD","DE13HL","Albert Road","18, Albert Road","CENSDE13HL018004"
"DE13HL018005","AMELLA","YOUNC","F",29,5,2008,"        18","18 ALBERT ROAD","DE13HL","Albert Road","18, Albert Road","CENSDE13HL018005"
"DE13HL018006","RYAN","YOUNG","M",31,7,2003,"        18","18 ALBERT ROAD","DE13HL","Albert Road","18, Albert Road","CENSDE13HL018006"
"DE13HL018008","JOSEPH","YOUMG","M",7,9,1969,"        18","18 ALBERT ROAD","DE13HL","Albert Road","18, Albert Road","CENSDE13HL018008"
"DE13HL019001","LONNOR","PALMER","M",23,5,1968,"        19","19 ALBERT ROAD","DE13HL","Albert Road","19, Albert Road","CENSDE13HL019001"
"DE13HL019002","LILY","PALMER","F",8,10,1972,"        19","19 ALBERT ROAD","DE13HL","Albert Road","19, Albert Road","CENSDE13HL019002"
"DE13HL019003","ESME","PALMER","F",20,2,2002,"        19","19 ALBERT ROAD","DE13HL","Albert Road","19, Albert Road","CENSDE13HL019003"
"DE13HL020001","MATT","BARNES","M",27,8,,"        20","20 ALBERT ROAD","DE13HL","Albert Road","20, Albert Road","CENSDE13HL020001"
"DE13HL021001","HRRRY","DRVIES","M",28,4,1984,"        21","21 ALBERT ROAD","DE13HL","Albert Road","21, Albert Road","CENSDE13HL021001"
"DE13HL021002","LUCY","DAVLES","F",3,9,1985,"        21","21 ALBERT ROAD","DE13HL","Albert Road","21, Albert Road","CENSDE13HL021002"
"DE13HL022001","CHRISTOPHER","ROBINSON","M",25,2,1951,"        22","22 ALBERT ROAD","DE13HL","Albert Road","22, Albert Road","CENSDE13HL022001"
"DE13HL023001","ALFIE","JACKSON","M",13,7,1934,"        23","23 ALBERT ROAD","DE13HL","Albert Road","23, Albert Road","CENSDE13HL023001"
"DE13HL024001","HARRISON","COLLINS","M",10,11,1983,"        24","24 ALBERT ROAD","DE13HL","Albert Road","24, Albert Road","CENSDE13HL024001"
"DE13HL025001","OLIVER","PARKER","M",6,12,1981,"        25","25 ALBERT ROAD","DE13HL","Albert Road","25, Albert Road","CENSDE13HL025001"
"DE13HL025002","JOHN","PARKER","M",24,8,1926,"        25","25 ALBERT ROAD","DE13HL","Albert Road","25, Albert Road","CENSDE13HL025002"
"DE13HL026001","GABRIEL","BROWN","M",18,3,1986,"        26","26 ALBERT ROAD","DE13HL","Albert Road","26, Albert Road","CENSDE13HL026001"
"DE13HL026002","HOLLY","BROWN","F",27,4,1989,"        26","26 ALBERT ROAD","DE13HL","Albert Road","26, Albert Road","CENSDE13HL026002"
"DE13HL027001","ERIN","ANDERSON","F",20,6,1939,"        27","27 ALBERT ROAD","DE13HL","Albert Road","27, Albert Road","CENSDE13HL027001"
"DE13HL028001","JUDE","ADAMS","M",31,10,1971,"        28","28 ALBERT ROAD","DE13HL","Albert Road","28, Albert Road","CENSDE13HL028001"
"DE13HL028002","OLIVIA","ADANS","F",18,12,1969,"        28","28 ALBERT ROAD","DE13HL","Albert Road","28, Albert Road","CENSDE13HL028002"
"DE13HL028003","JOSEPH","ADAMS","M",12,12,1998,"        28","28 ALBERT ROAD","DE13HL","Albert Road","28, Albert Road","CENSDE13HL028003"
"DE13HL028004","KIAM","ADAMS","M",16,9,2002,"        28","28 ALBERT ROAD","DE13HL","Albert Road","28, Albert Road","CENSDE13HL028004"
"DE13HL029001","MEGAN","WARD","F",16,12,1980,"        29","29 ALBERT ROAD","DE13HL","Albert Road","29, Albert Road","CENSDE13HL029001"
"DE13HL030001","LOGAN","BELL","M",22,2,1957,"        30","30 ALBERT ROAD","DE13HL","Albert Road","30, Albert Road","CENSDE13HL030001"
"DE13HL031001","DYLAN","RICHARDS","M",19,6,1977,"        31","31 ALBERT ROAD","DE13HL","Albert Road","31, Albert Road","CENSDE13HL031001"
"DE13HL031003","MOHAMMED","RICHARDS","M",1,4,2003,"        31","31 ALBERT ROAD","DE13HL","Albert Road","31, Albert Road","CENSDE13HL031003"
"DE13HL032001","REUBEN","CLARK","M",20,3,1912,"        32","32 ALBERT ROAD","DE13HL","Albert Road","32, Albert Road","CENSDE13HL032001"
"DE13HL033001","JOSHUA","THOMPSON","M",28,6,1970,"        33","33 ALBERT ROAD","DE13HL","Albert Road","33, Albert Road","CENSDE13HL033001"
"DE13HL034001","JACK","FISHER","M",12,11,1975,"        34","34 ALBERT ROAD","DE13HL","Albert Road","34, Albert Road","CENSDE13HL034001"
"DE13HL035001","NARIA","SINPSON","F",10,7,1962,"        35","35 ALBERT ROAD","DE13HL","Albert Road","35, Albert Road","CENSDE13HL035001"
"DE13HL035002","CAMERON","SIMPSON","M",23,2,1929,"        35","35 ALBERT ROAD","DE13HL","Albert Road","35, Albert Road","CENSDE13HL035002"
"DE13HL036002","PHOEBE","WOOD","F",10,8,1983,"        36","36 ALBERT ROAD","DE13HL","Albert Road","36, Albert Road","CENSDE13HL036002"
"DE13HL037001","DARCY","MARTIN","F",24,9,1920,"        37","37 ALBERT ROAD","DE13HL","Albert Road","37, Albert Road","CENSDE13HL037001"
"DE13HL038001","FRANCESCA","WALKER","F",19,1,1956,"        38","38 ALBERT ROAD","DE13HL","Albert Road","38, Albert Road","CENSDE13HL038001"
"DE13HL038002","DANIEL","WALKER","M",9,2,1944,"        38","38 ALBERT ROAD","DE13HL","Albert Road","38, Albert Road","CENSDE13HL038002"
"DE13HL039001","RONNIE","CARTER","M",14,4,1986,"        39","39 ALBERT ROAD","DE13HL","Albert Road","39, Albert Road","CENSDE13HL039001"
"DE13HL040001","LUCAS","WILSON","M",23,3,1959,"        40","40 ALBERT ROAD","DE13HL","Albert Road","40, Albert Road","CENSDE13HL040001"
"DE13HL040002","KEIRA","WILSON","F",9,10,1959,"        40","40 ALBERT ROAD","DE13HL","Albert Road","40, Albert Road","CENSDE13HL040002"
"DE13HL040003","LUKE","WILSON","M",20,3,1989,"        40","40 ALBERT ROAD","DE13HL","Albert Road","40, Albert Road","CENSDE13HL040003"
"DE13HN041001","TOBY","CRMPBELL","",30,10,1968,"        41","41 ALBERT ROAD","DE13HN","Albert Road","41, Albert Road","CENSDE13HN041001"
"DE13HN041002","HANNAH","CAMPBELL","F",22,9,1969,"        41","41 ALBERT ROAD","DE13HN","Albert Road","41, Albert Road","CENSDE13HN041002"
"DE13HN041003","ALIUE","UAMPBELL","F",7,1,2008,"        41","41 ALBERT ROAD","DE13HN","Albert Road","41, Albert Road","CENSDE13HN041003"
"DE13HN041004","SARAH","CAMPBELL","F",11,6,2009,"        41","41 ALBERT ROAD","DE13HN","Albert Road","41, Albert Road","CENSDE13HN041004"
"DE13HN041005","OLIVER","CAMPBELL","M",20,1,1991,"        41","41 ALBERT ROAD","DE13HN","Albert Road","41, Albert Road","CENSDE13HN041005"
"DE13HN041006","CICCY","CAMPBECC","F",12,11,1992,"        41","41 ALBERT ROAD","DE13HN","Albert Road","41, Albert Road","CENSDE13HN041006"
"DE13HN042001","TYLEV","BVOWN","M",6,4,1941,"        42","42 ALBERT ROAD","DE13HN","Albert Road","42, Albert Road","CENSDE13HN042001"
"DE13HN043001","KEIRA","THOMPSON","F",2,11,1986,"        43","43 ALBERT ROAD","DE13HN","Albert Road","43, Albert Road","CENSDE13HN043001"
"DE13HN044001","OLIVIA","WATSON","F",11,4,1912,"        44","44 ALBERT ROAD","DE13HN","Albert Road","44, Albert Road","CENSDE13HN044001"
"DE13HN046001","JAYDEN","WILKINSON","M",4,12,1943,"        46","46 ALBERT ROAD","DE13HN","Albert Road","46, Albert Road","CENSDE13HN046001"
"DE13HN046002","SUPHIE","WILKINSUN","F",7,8,1934,"        46","46 ALBERT ROAD","DE13HN","Albert Road","46, Albert Road","CENSDE13HN046002"
"DE13HN046003","ELIZABETH","WILKINSON","F",14,4,1951,"        46","46 ALBERT ROAD","DE13HN","Albert Road","46, Albert Road","CENSDE13HN046003"
"DE13HN046004","BECCA","WICKINSON","F",23,2,1937,"        46","46 ALBERT ROAD","DE13HN","Albert Road","46, Albert Road","CENSDE13HN046004"
"DE13HN046005","KANNAK","WILKINSON","F",6,2,1943,"        46","46 ALBERT ROAD","DE13HN","Albert Road","46, Albert Road","CENSDE13HN046005"
"DE13HN046006","SOPHIE","WILKINSON","F",12,1,1945,"        46","46 ALBERT ROAD","DE13HN","Albert Road","46, Albert Road","CENSDE13HN046006"
"DE13HN046007","","WILKINSON","M",26,4,1933,"        46","46 ALBERT ROAD","DE13HN","Albert Road","46, Albert Road","CENSDE13HN046007"
"DE13HN046008","HARVEY","WILKINSON","M",2,11,1979,"        46","46 ALBERT ROAD","DE13HN","Albert Road","46, Albert Road","CENSDE13HN046008"
"DE13HN047001","RYAN","MATTHEWS","M",14,3,1979,"        47","47 ALBERT ROAD","DE13HN","Albert Road","47, Albert Road","CENSDE13HN047001"
"DE13HN047002","AMBER","MATTHEWS","F",11,10,1982,"        47","47 ALBERT ROAD","DE13HN","Albert Road","47, Albert Road","CENSDE13HN047002"
"DE13HN047003","HARRISON","NATTHEWS","M",21,5,2008,"        47","47 ALBERT ROAD","DE13HN","Albert Road","47, Albert Road","CENSDE13HN047003"
"DE13HN047004","JACOB","MATTHEWS","M",30,1,2006,"        47","47 ALBERT ROAD","DE13HN","Albert Road","47, Albert Road","CENSDE13HN047004"
"DE13HN048001","CRLLUM","SHRW","M",5,11,1962,"        48","48 ALBERT ROAD","DE13HN","Albert Road","48, Albert Road","CENSDE13HN048001"
"DE13HN048002","MIA","SHAW","F",18,4,1966,"        48","48 ALBERT ROAD","DE13HN","Albert Road","48, Albert Road","CENSDE13HN048002"
"DE13HN048003","LOLA","SHAW","F",6,6,1995,"        48","48 ALBERT ROAD","DE13HN","Albert Road","48, Albert Road","CENSDE13HN048003"
"DE13HN048004","JAMES","SHAW","M",26,2,2000,"        48","48 ALBERT ROAD","DE13HN","Albert Road","48, Albert Road","CENSDE13HN048004"
"DE13HN048005","ALICE","SHAW","F",7,5,1992,"        48","48 ALBERT ROAD","DE13HN","Albert Road","48, Albert Road","CENSDE13HN048005"
"DE13HN048006","HIERAN","SHAW","M",29,1,1995,"        48","48 ALBERT ROAD","DE13HN","Albert Road","48, Albert Road","CENSDE13HN048006"
"DE13HN049001","TYLER","MORRIS","M",23,2,1938,"        49","49 ALBERT ROAD","DE13HN","Albert Road","49, Albert Road","CENSDE13HN049001"
"DE13HN050001","RHYS","ADAMS","M",26,6,1980,"        50","50 ALBERT ROAD","DE13HN","Albert Road","50, Albert Road","CENSDE13HN050001"
"DE13HN050002","MADELINE","ADAMS","F",7,8,1980,"        50","50 ALBERT ROAD","DE13HN","Albert Road","50, Albert Road","CENSDE13HN050002"
"DE13HN050003","ANELIA","ADANS","F",30,10,2003,"        50","50 ALBERT ROAD","DE13HN","Albert Road","50, Albert Road","CENSDE13HN050003"
"DE13HN050004","ALFIE","ADAMS","M",21,12,2001,"        50","50 ALBERT ROAD","DE13HN","Albert Road","50, Albert Road","CENSDE13HN050004"
"DE13HN051001","ISRBEL","COOK","F",1,8,2010,"        51","51 ALBERT ROAD","DE13HN","Albert Road","51, Albert Road","CENSDE13HN051001"
"DE13HN051002","ALEXANDER","COOK","M",10,6,2007,"        51","51 ALBERT ROAD","DE13HN","Albert Road","51, Albert Road","CENSDE13HN051002"
"DE13HN052001","BRANDON","CAMPBELL","M",28,1,1953,"        52","52 ALBERT ROAD","DE13HN","Albert Road","52, Albert Road","CENSDE13HN052001"
"DE13HN053001","HARRISON","MILLER","M",9,4,1984,"        53","53 ALBERT ROAD","DE13HN","Albert Road","53, Albert Road","CENSDE13HN053001"
"DE13HN054001","OLIVER","HARRISON","M",4,10,1958,"        54","54 ALBERT ROAD","DE13HN","Albert Road","54, Albert Road","CENSDE13HN054001"
"DE13HN055001","MIA","ROBERTSON","F",24,4,1989,"        55","55 ALBERT ROAD","DE13HN","Albert Road","55, Albert Road","CENSDE13HN055001"
"DE13HN056001","CHARIIE","GRAY","M",25,4,1988,"        56","56 ALBERT ROAD","DE13HN","Albert Road","56, Albert Road","CENSDE13HN056001"
"DE13HN057001","ESME","WOOD","F",6,12,1982,"        57","57 ALBERT ROAD","DE13HN","Albert Road","57, Albert Road","CENSDE13HN057001"
"DE13HN058001","SAM","OWEN","M",19,11,1984,"        58","58 ALBERT ROAD","DE13HN","Albert Road","58, Albert Road","CENSDE13HN058001"
"DE13HN058002","ISABELLE","OWEN","F",7,2,1982,"        58","58 ALBERT ROAD","DE13HN","Albert Road","58, Albert Road","CENSDE13HN058002"
"DE13HN058003","BENJAMIN","OWEN","M",21,7,2007,"        58","58 ALBERT ROAD","DE13HN","Albert Road","58, Albert Road","CENSDE13HN058003"
"DE13HN058004","MELISSA","OWEN","F",25,10,2004,"        58","58 ALBERT ROAD","DE13HN","Albert Road","58, Albert Road","CENSDE13HN058004"
"DE13HN060001","ISABEL","GREEN","F",2,12,1957,"        60","60 ALBERT ROAD","DE13HN","Albert Road","60, Albert Road","CENSDE13HN060001"
"DE13HN060002","LOUIS","GREEN","M",9,4,1946,"        60","60 ALBERT ROAD","DE13HN","Albert Road","60, Albert Road","CENSDE13HN060002"
"DE13HN061001","DYLAN","COOK","M",3,2,1965,"        61","61 ALBERT ROAD","DE13HN","Albert Road","61, Albert Road","CENSDE13HN061001"
"DE13HN061002","EMMA","COOX","F",18,6,1968,"        61","61 ALBERT ROAD","DE13HN","Albert Road","61, Albert Road","CENSDE13HN061002"
"DE13HN061003","SAMUEL","COOK","M",18,9,1990,"        61","61 ALBERT ROAD","DE13HN","Albert Road","61, Albert Road","CENSDE13HN061003"
"DE13HN062001","JOSEPH","BOBEBTSON","M",11,12,1983,"        62","62 ALBERT ROAD","DE13HN","Albert Road","62, Albert Road","CENSDE13HN062001"
"DE146FT001001","IRRAHIM","SMITH","M",,7,1984,"         1","1 HIGHFIELD ROAD","DE146FT","Highfield Road","1, Highfield Road","CENSDE146FT001001"
"DE146FT001002","LILLY","SMITH","F",30,2,1986,"         1","1 HIGHFIELD ROAD","DE146FT","Highfield Road","1, Highfield Road","CENSDE146FT001002"
"DE146FT001003","MILLIE","SMITH","F",28,5,2008,"         1","1 HIGHFIELD ROAD","DE146FT","Highfield Road","1, Highfield Road","CENSDE146FT001003"
"DE146FT001004","SAM","SMITH","M",20,8,2007,"         1","1 HIGHFIELD ROAD","DE146FT","Highfield Road","1, Highfield Road","CENSDE146FT001004"
"DE146FT001005","HABBY","SMITH","M",12,2,2007,"         1","1 HIGHFIELD ROAD","DE146FT","Highfield Road","1, Highfield Road","CENSDE146FT001005"
"DE146FT002001","RILEY","BARNES","M",30,6,1964,"         2","2 HIGHFIELD ROAD","DE146FT","Highfield Road","2, Highfield Road","CENSDE146FT002001"
"DE146FT002002","AMELIA","BARWES","F",25,8,1962,"         2","2 HIGHFIELD ROAD","DE146FT","Highfield Road","2, Highfield Road","CENSDE146FT002002"
"DE146FT002003","MARIA","BARNES","F",24,1,2002,"         2","2 HIGHFIELD ROAD","DE146FT","Highfield Road","2, Highfield Road","CENSDE146FT002003"
"DE146FT003001","IMOGEN","WILKINSON","F",16,12,1975,"         3","3 HIGHFIELD ROAD","DE146FT","Highfield Road","3, Highfield Road","CENSDE146FT003001"
"DE146FT004001","OIIVIA","SCOTT","F",13,9,1937,"         4","4 HIGHFIELD ROAD","DE146FT","Highfield Road","4, Highfield Road","CENSDE146FT004001"
"DE146FT005001","ALFIE","KING","M",11,11,1962,"         5","5 HIGHFIELD ROAD","DE146FT","Highfield Road","5, Highfield Road","CENSDE146FT005001"
"DE146FT005002","MAISIE","KIMG","F",8,8,1966,"         5","5 HIGHFIELD ROAD","DE146FT","Highfield Road","5, Highfield Road","CENSDE146FT005002"
"DE146FT005003","LOUISE","KING","F",4,7,1998,"         5","5 HIGHFIELD ROAD","DE146FT","Highfield Road","5, Highfield Road","CENSDE146FT005003"
"DE146FT005004","MADELEINE","KING","F",10,8,1991,"         5","5 HIGHFIELD ROAD","DE146FT","Highfield Road","5, Highfield Road","CENSDE146FT005004"
"DE146FT006001","KATIE","HARVEY","F",4,10,1926,"         6","6 HIGHFIELD ROAD","DE146FT","Highfield Road","6, Highfield Road","CENSDE146FT006001"
"DE146FT007001","IIIY","JONES","F",16,1,1914,"         7","7 HIGHFIELD ROAD","DE146FT","Highfield Road","7, Highfield Road","CENSDE146FT007001"
"DE146FT008001","JOSM","MUNT","M",8,10,1982,"         8","8 HIGHFIELD ROAD","DE146FT","Highfield Road","8, Highfield Road","CENSDE146FT008001"
"DE146FT008002","ZOE","MUNT","F",4,5,1980,"         8","8 HIGHFIELD ROAD","DE146FT","Highfield Road","8, Highfield Road","CENSDE146FT008002"
"DE146FT009001","SAM","CARTER","M",21,2,1941,"         9","9 HIGHFIELD ROAD","DE146FT","Highfield Road","9, Highfield Road","CENSDE146FT009001"
"DE146FT010001","LIAH","OWEN","M",12,11,1972,"        10","10 HIGHFIELD ROAD","DE146FT","Highfield Road","10, Highfield Road","CENSDE146FT010001"
"DE146FT010002","AMELIA","OWEN","F",4,3,1974,"        10","10 HIGHFIELD ROAD","DE146FT","Highfield Road","10, Highfield Road","CENSDE146FT010002"
"DE146FT010003","RILEY","OWEN","M",13,4,1997,"        10","10 HIGHFIELD ROAD","DE146FT","Highfield Road","10, Highfield Road","CENSDE146FT010003"
"DE146FT010004","MRYR","OWEN","F",21,4,1996,"        10","10 HIGHFIELD ROAD","DE146FT","Highfield Road","10, Highfield Road","CENSDE146FT010004"
"DE146FT011001","COURTNEY","JONES","F",26,5,1970,"        11","11 HIGHFIELD ROAD","DE146FT","Highfield Road","11, Highfield Road","CENSDE146FT011001"
"DE146FT011002","CHARLOTTE","JONES","F",5,6,1993,"        11","11 HIGHFIELD ROAD","DE146FT","Highfield Road","11, Highfield Road","CENSDE146FT011002"
"DE146FT012001","ISLA","ROBERTSON","F",13,11,1939,"        12","12 HIGHFIELD ROAD","DE146FT","Highfield Road","12, Highfield Road","CENSDE146FT012001"
"DE146FT013001","BEN","MILLS","M",18,2,1964,"        13","13 HIGHFIELD ROAD","DE146FT","Highfield Road","13, Highfield Road","CENSDE146FT013001"
"DE146FT013002","HARRISON","NILLS","M",27,3,1942,"        13","13 HIGHFIELD ROAD","DE146FT","Highfield Road","13, Highfield Road","CENSDE146FT013002"
"DE146FT014001","KIAN","PALMER","M",26,1,1933,"        14","14 HIGHFIELD ROAD","DE146FT","Highfield Road","14, Highfield Road","CENSDE146FT014001"
"DE146FT015001","KATIE","CLARK","F",7,1,1930,"        15","15 HIGHFIELD ROAD","DE146FT","Highfield Road","15, Highfield Road","CENSDE146FT015001"
"DE146FT016001","JOSHUA","CLAAK","M",28,1,1918,"        16","16 HIGHFIELD ROAD","DE146FT","Highfield Road","16, Highfield Road","CENSDE146FT016001"
"DE146FT016002","JACKSON","CLARK","M",8,5,1975,"        16","16 HIGHFIELD ROAD","DE146FT","Highfield Road","16, Highfield Road","CENSDE146FT016002"
"DE146FT017002","JAGOB","MILLER","M",2,5,1919,"        17","17 HIGHFIELD ROAD","DE146FT","Highfield Road","17, Highfield Road","CENSDE146FT017002"
"DE146FT018001","MADDISOW","BARWES","F",2,9,1986,"        18","18 HIGHFIELD ROAD","DE146FT","Highfield Road","18, Highfield Road","CENSDE146FT018001"
"DE146FT018002","ELLA","RARNES","F",23,6,1945,"        18","18 HIGHFIELD ROAD","DE146FT","Highfield Road","18, Highfield Road","CENSDE146FT018002"
"DE146FT019001","ISAAC","WALKEV","M",23,9,1976,"        19","19 HIGHFIELD ROAD","DE146FT","Highfield Road","19, Highfield Road","CENSDE146FT019001"
"DE146FT019002","ISABELLA","WALKER","F",16,3,1978,"        19","19 HIGHFIELD ROAD","DE146FT","Highfield Road","19, Highfield Road","CENSDE146FT019002"
"DE146FT019003","TALLULAH","WALKER","F",24,7,2002,"        19","19 HIGHFIELD ROAD","DE146FT","Highfield Road","19, Highfield Road","CENSDE146FT019003"
"DE146FT019004","FINCEY","WACKER","M",20,6,2003,"        19","19 HIGHFIELD ROAD","DE146FT","Highfield Road","19, Highfield Road","CENSDE146FT019004"
"DE146FT020001","OLIVIR","HRRVEY","F",30,1,1917,"        20","20 HIGHFIELD ROAD","DE146FT","Highfield Road","20, Highfield Road","CENSDE146FT020001"
"DE146FT021001","EDWARD","HARRLS","M",1,8,1958,"        21","21 HIGHFIELD ROAD","DE146FT","Highfield Road","21, Highfield Road","CENSDE146FT021001"
"DE146FT022001","HARLEY","MURPHY","M",10,2,1975,"        22","22 HIGHFIELD ROAD","DE146FT","Highfield Road","22, Highfield Road","CENSDE146FT022001"
"DE146FT022002","RUBY","MURPHY","F",5,3,1979,"        22","22 HIGHFIELD ROAD","DE146FT","Highfield Road","22, Highfield Road","CENSDE146FT022002"
"DE146FT022003","KEIRA","MURPHY","F",17,3,1999,"        22","22 HIGHFIELD ROAD","DE146FT","Highfield Road","22, Highfield Road","CENSDE146FT022003"
"DE146FT023001","CONNOR","HARSHALL","M",15,10,1958,"        23","23 HIGHFIELD ROAD","DE146FT","Highfield Road","23, Highfield Road","CENSDE146FT023001"
"DE146FT024001","MAX","MATTHEWS","M",11,10,1976,"        24","24 HIGHFIELD ROAD","DE146FT","Highfield Road","24, Highfield Road","CENSDE146FT024001"
"DE146FT024002","HONEY","MATTHEWS","F",20,3,1979,"        24","24 HIGHFIELD ROAD","DE146FT","Highfield Road","24, Highfield Road","CENSDE146FT024002"
"DE146FT024003","THOMRS","MRTTHEWS","M",10,4,2005,"        24","24 HIGHFIELD ROAD","DE146FT","Highfield Road","24, Highfield Road","CENSDE146FT024003"
"DE146FT024004","EWAN","MATTHEWS","M",16,11,2001,"        24","24 HIGHFIELD ROAD","DE146FT","Highfield Road","24, Highfield Road","CENSDE146FT024004"
"DE146FT024005","ALFIE","MATTHEWS","M",7,6,2001,"        24","24 HIGHFIELD ROAD","DE146FT","Highfield Road","24, Highfield Road","CENSDE146FT024005"
"DE146FT025001","LEON","WALKER","M",26,3,1979,"        25","25 HIGHFIELD ROAD","DE146FT","Highfield Road","25, Highfield Road","CENSDE146FT025001"
"DE146FT025002","EVIE","WALKER","F",3,11,1983,"        25","25 HIGHFIELD ROAD","DE146FT","Highfield Road","25, Highfield Road","CENSDE146FT025002"
"DE146FT025003","AMBER","WALKER","F",10,11,2007,"        25","25 HIGHFIELD ROAD","DE146FT","Highfield Road","25, Highfield Road","CENSDE146FT025003"
"DE146FU026001","AVA","BAILEY","F",26,6,1983,"        26","26 HIGHFIELD ROAD","DE146FU","Highfield Road","26, Highfield Road","CENSDE146FU026001"
"DE146FU026002","CHLOE","BAILEY","F",11,3,1993,"        26","26 HIGHFIELD ROAD","DE146FU","Highfield Road","26, Highfield Road","CENSDE146FU026002"
"DE146FU027001","FBEDDIE","EDWABDS","M",3,9,1917,"        27","27 HIGHFIELD ROAD","DE146FU","Highfield Road","27, Highfield Road","CENSDE146FU027001"
